,smiles,logP,uq,y_pred,error
406,CSC1=C(C#N)C(=O)N[C@@H](c2ccc(Cl)cc2)S1,3.299780000000001,0.2992782982130332,3.209863,-0.08991705253601179
407,CCCc1nnc([S-])n1CC(=O)N1CC=C(c2ccccc2Cl)CC1,3.1057000000000015,0.269915423245028,3.1090443,0.0033443134307846734
408,O=C(Cn1cc(C(F)(F)F)ccc1=O)N[C@@H]1CCOc2ccccc21,2.5071000000000003,0.2731157787290423,2.652081,0.14498101272582975
409,COCC[NH2+]C[C@@H](C)c1ccc2cc(OC)ccc2c1,2.1617000000000006,0.2864882422015515,2.2182274,0.056527386474608754
410,CC(C)CCS(=O)(=O)[C@@H](C)c1nc(C2CC2)no1,2.4689000000000005,0.291613646984711,2.7454264,0.2765264163970942
411,O=C(Nc1ccc2ncccc2c1)c1cc(-c2cccs2)n[nH]1,3.9387000000000016,0.2691588812015471,4.2659163,0.32721634750366047
412,CC(C)N(Cc1ccc([N+](=O)[O-])cc1)C(=O)[C@H]1CC(=O)N(Cc2ccccn2)C1,2.775500000000001,0.2783192067833218,2.7070687,-0.06843131828308202
413,COC(=O)[C@@H]1C[C@@H](O)CN1Cc1[nH]cc(-c2cccc(Br)c2)[nH+]1,1.3664999999999996,0.2862741622330623,1.0496303,-0.3168697156906124
414,COc1cccc([C@@H](CO)NC(=O)c2cnc(Cc3ccccc3)s2)c1,3.2059000000000015,0.26793866879516287,3.0589695,-0.14693050231933746
415,C/[NH+]=C(/NCCc1c[nH]c2cc(C)ccc12)NCc1cc[nH]n1,0.18772000000000127,0.29402854676626694,-0.3440325,-0.5317524962139142
416,Cc1ccc2[nH]cc(CCC(=O)NNC(=O)Nc3ccccc3C)c2c1,3.570240000000002,0.2611404302081022,3.4629283,-0.10731170486450381
417,C[C@H](NC(=O)C[C@H]1CCCO1)c1cccc(N2CCOC2=O)c1,2.389500000000001,0.27364336454480326,2.4149716,0.025471590042113412
418,C[C@@H]1C[C@@H](N2CCN(C(=O)CO)CC2)C(=O)O1,-1.1730999999999987,0.3026306550682673,-1.0961263,0.07697368202209343
419,Cc1ccc([C@H](C)NC2=[NH+]CCC2)o1,0.5115199999999996,0.29554224791288736,0.008759186,-0.5027608143281933
420,Cc1cc(C(=O)Nc2ccccc2C)no1,2.5437400000000006,0.26965914886833875,3.0040147,0.46027473045349065
421,O=C(c1ccccc1)c1ccc2c(c1)N[C@H](c1ccco1)[C@H]1C(=O)CCC=C1N2,4.952300000000004,0.2781670074796099,4.363095,-0.5892051933288611
422,COCC[C@@H](C)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,2.5337000000000014,0.268671255337553,2.906669,0.37296890144348005
423,CCOc1ccc(NC(=O)c2ccc(-c3ccc(S(=O)(=O)N4CCCC4)s3)cc2)cc1,4.850600000000004,0.26835378827941364,4.578057,-0.2725431877136266
424,Cc1ccc(-c2ncco2)cc1NC(=O)[C@@H](C(C)C)N1CCCC1=O,3.235520000000002,0.26951876797632235,3.4988098,0.26328981445312305
425,CCOc1ccc(-n2c(C)c(C)c3c2ncn2nc(-c4ccccc4O)nc32)cc1,4.456340000000004,0.2739674446728312,4.652025,0.1956852227783159
426,CC[C@@H]([NH3+])[C@@H](Sc1ccncc1)c1cccnc1,2.3305,0.290104905675953,2.1913683,-0.13913165855407694
427,CSc1ccc(C(C)=O)cc1F,2.7502000000000013,0.296124421727831,2.8832247,0.1330247257232653
428,CC1=CC[C@](C(=O)[O-])(C(=O)N/N=C/C2=C([O-])CC(C)(C)CC2=O)C[C@@H]1c1ccccc1,1.3521,0.29546697654817394,0.9349313,-0.4171687217712403
429,COc1ccc(NC(=O)c2c[nH]c(=O)[nH]c2=O)cc1OC,0.33269999999999966,0.28452524395073125,0.52256405,0.18986405353546176
430,C[C@H](CC(=O)[O-])NC(=O)[C@H]1CC(=O)N(C2CC2)C1,-1.3579999999999983,0.29734540490837913,-1.297473,0.0605270462036116
431,N#Cc1ccsc1N1CC[C@@H](Nc2ccc(F)c(C(N)=O)c2)C1=O,2.07518,0.2765204327136743,1.985822,-0.08935803764343264
432,COc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)c([N+](=O)[O-])c1,3.2105000000000015,0.26820984347355575,3.5145917,0.30409169387817236
433,O=C(NCCCCC1CCCC1)c1nccn2ccnc12,2.819600000000001,0.2841210135266281,3.4361508,0.616550789260863
434,C[C@@H]([NH2+]CCC(=O)N1CCOCC1)c1nc2c(s1)CCCC2,0.8951999999999998,0.2860812872401653,0.93146527,0.03626526813507103
435,C[NH2+][C@H](CSC1CCCCC1)[C@@H]1CCO[C@]2(CCSC2)C1,2.916400000000001,0.2959945921300358,2.6029809,-0.313419147872926
436,CC[C@@]1(C)C[C@H](c2csc(N)n2)CCO1,2.788000000000001,0.304531267127872,2.7319734,-0.05602659034729118
437,C[C@H]1CC[C@@H](C)[NH+](Cc2cnc(N)s2)C1,0.9285999999999999,0.2991022752327806,0.86637104,-0.06222896442413317
438,O=[N+]([O-])c1cc(-c2nc(-c3ccccn3)no2)ccc1NC[C@@H]1CCCO1,3.2977000000000007,0.2777593730606064,3.1799428,-0.11775715370178297
439,C[C@H]1OCC[C@@H]1C(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,-0.04839999999999889,0.2950397089654518,-0.32412732,-0.27572731647491566
440,CCc1ccc(-c2nc(C[NH+]3CC[C@@H](O)C3)cs2)cc1,1.5219999999999998,0.2747726453628934,2.066374,0.5443740634918215
441,Cc1ccc(C(=O)N2C[C@H](O)C[C@H]2C(N)=O)c(F)c1,0.19481999999999988,0.2863751341652841,0.2583017,0.06348170512199414
442,CC(C)(C)OC(=O)N[C@H]1CCN(c2cc(-c3cccs3)n[nH]2)C1,3.241600000000002,0.276965919298887,3.2743552,0.0327551731109601
443,O=C1CN(C(=O)CSc2nnc([C@H]3COc4ccccc4O3)o2)c2ccccc2N1,2.6594999999999995,0.27745568408856885,2.3246124,-0.33488762092590285
444,Cc1sc(-c2ccco2)nc1C(=O)NC[C@@H](O)c1ccc(F)cc1,3.314020000000001,0.26662247144384477,3.3256876,0.01166764686584365
445,C=CCN(Cc1cccc(C#N)c1)C(=O)[C@@H]1C[C@@H]1c1cccc(Cl)c1Cl,5.183380000000004,0.28519293252343536,4.7236257,-0.45975434005737714
446,C[C@@H]1C[C@@H](N(C)Cc2[nH]cc(-c3ccc(Br)cc3)[nH+]2)CC[NH+]1C,1.7556999999999996,0.28458473030055487,1.3082232,-0.4474767524719234
447,CCOC[C@H](C)[NH2+][C@@H]1CC(=O)N(C)[C@@H]1c1ccc(F)cc1,1.0859000000000005,0.2870700355024439,0.8786192,-0.2072808059692388
448,COC(=O)C[C@](C)([NH3+])c1ccccc1OC,0.7153999999999999,0.3028646895748714,0.54976785,-0.16563214817047112
449,O=C(Nc1ccc(F)cc1)Nc1nnc(-c2ccc3c(c2)OCO3)s1,3.7169000000000016,0.2670164584287761,4.0181065,0.3012064605712874
450,Cc1noc(CNC(=O)CSc2ccc(F)cc2)n1,1.9256199999999999,0.2702527640692963,2.0550568,0.12943681037902843
451,CC(C)(C)c1ccc(CN2CCO[C@H](CC(=O)[O-])C2)cc1,1.3248999999999997,0.28875660990322966,1.2727418,-0.052158205413818104
452,C[C@@H]1CCCC[C@H]1NC(=O)[C@]1(C)Cn2c(cc3occc32)C(=O)N1CCN1CCOCC1,2.4759,0.2811427644690276,2.0794249,-0.3964751419067385
453,CC(C)OCCN1CCN(C(=O)c2cc(C(N)=O)cs2)CC1,1.0298000000000003,0.27709663473804996,0.9877837,-0.04201632957458523
454,Oc1ccc(Br)cc1[C@@H]1[NH2+]CC[C@@]2(O)CCCC[C@@H]12,2.0841999999999996,0.2937183674222854,1.9576437,-0.1265562526702877
455,Fc1cnc(N/N=C/c2cc3c(cc2Br)OCO3)nc1N1CCOCC1,2.3895,0.2751233628567378,2.2463238,-0.14317617607116695
456,Cc1ccc(/C=C/CC(=O)NCC(=O)OC(C)C)cc1,2.46612,0.2770839303292269,2.1330209,-0.3330991221618653
457,CC(C)(C)[C@H](NCc1cc(=O)n2nccc2[nH]1)c1cccs1,2.961100000000001,0.2787964282285383,3.2881858,0.3270858348846426
458,COc1ccc([C@@H](CNC(=O)c2ccc([N+](=O)[O-])c(C)c2)[NH+](C)C)cc1,1.5274199999999998,0.28431449556332344,1.5304801,0.003060146408081277
459,CN(C)c1cc[nH+]c2sc(C(N)=O)c(N)c12,0.4625000000000002,0.309529755924283,0.015557647,-0.4469423532485964
460,Cc1ccccc1[C@@H](C[NH3+])N1CCN(c2ccccc2)CC1,2.1002199999999998,0.28113907288195766,2.1108239,0.010603869705200442
461,CC(=O)NCCc1ccc([C@@H](C)[NH2+][C@@H]2CC(=O)N(C)C2)cc1,0.22030000000000194,0.27925404777733875,0.28776821,0.06746821494102284
462,CCS[C@H]1CCC[C@H](NC(=O)C=C2CCSCC2)C1,3.620300000000002,0.29748884517443985,3.572458,-0.04784197120666711
463,CCCNC(=O)C[NH+]1CCC(NC(=O)N2C[C@@H]3CCCC[C@H]3C2)CC1,0.39150000000000285,0.27835793714931856,0.43146715,0.03996714568137838
464,COc1ccc(OC)c(NS(=O)(=O)c2ccc(CC(C)C)cc2)c1,3.7031000000000027,0.2718284066611284,4.087458,0.38435813369750704
465,CC[C@H]1CCCCN1C(=O)c1ccc(N)c(C)c1,2.9819200000000006,0.2795176338343969,3.0427651,0.060845140533446695
466,CCCC(=O)N(C)Cc1c(CC)oc2ccccc12,3.753700000000003,0.2796422364983226,4.161411,0.4077108085632295
467,O=C(Cc1ccc(Cl)cc1)Nc1cccc(C(=O)NCc2ccco2)c1,4.044200000000002,0.25548489106406796,4.1973224,0.15312236862182438
468,Cc1cccc2nc(CS(=O)(=O)Cc3ccc(F)cc3)cc(=O)n12,2.25702,0.2712553208802443,2.7619567,0.5049366917419436
469,CNC(=O)NC(=O)CCSc1nnc(-c2ccccc2F)n1Cc1ccccc1,3.0703000000000014,0.269080549471219,2.7052824,-0.3650175502777113
470,COc1ccc(C(=O)C2=C([O-])C(=O)N(c3cc(C)on3)[C@H]2c2ccc(C(C)C)cc2)cc1,3.7002200000000025,0.27151555204994504,3.7672472,0.06702720001220452
471,CC(C)c1ocnc1CN1CCC[C@H](c2nc(C(F)(F)F)cs2)C1,4.652900000000004,0.28668027202737423,4.4471183,-0.20578171768188902
472,Cc1cc2cccc(C(=O)N(C[C@@H]3CCC(=O)N3)C(C)C)c2o1,2.870420000000001,0.2723990770313999,3.222489,0.3520691185760487
473,O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1CC[NH2+]CCO,-1.6507999999999972,0.33707045541091235,-1.5037875,0.14701248245238974
474,CN1CCO[C@@H](CN2C[C@H](C(=O)[O-])CC2=O)C1,-2.0845999999999965,0.3067622346480102,-2.1965277,-0.11192771949768421
475,Cc1cc(C)c(C(=O)N2CCN(c3ncccc3C#N)CC2)c(=O)[nH]1,1.22082,0.2765903946611928,1.2842617,0.06344170349121092
476,CN(CCS(C)(=O)=O)c1cc(Br)ccc1N,1.5121,0.2929184562854734,1.4155289,-0.09657110652923584
477,COc1ccc(OC)c(CCNC(=O)[C@H]2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)c1,3.5699000000000014,0.28085747803799127,3.2211974,-0.34870263328552387
478,N#Cc1ccc(NC(=O)N2CCNC(=O)C[C@H]2c2ccccc2)cc1,2.653380000000001,0.2697113132178247,2.5730522,-0.08032783210754513
479,COc1ccc(OC)c(NC(=O)c2nc3ccccc3nc2N2CCOCC2)c1,2.735900000000001,0.2667902937332842,2.7887506,0.05285064849853427
480,C[C@H]1CC(/C([O-])=N/S(=O)(=O)c2cccc(Cl)c2)C[C@H](C)O1,1.9910999999999996,0.28448825520062887,1.8857397,-0.10536031589508021
481,COc1ccc(NC[C@H](C)Oc2ccccc2)cc1,3.574600000000002,0.27274324318042825,3.7890904,0.21449039497375288
482,CC[NH2+][C@H](C)c1nc([C@@H]2C[NH+](C)CCN2C)no1,-1.7848999999999955,0.30979653928756,-2.1036687,-0.3187686897277877
483,COc1cccc(CN(C)C(=O)Cn2ncnc2-c2cccc(C#N)c2)c1,2.48398,0.264801226781307,2.3519711,-0.13200885055541978
484,COC(=O)c1c(NC=[N+](C)C)c(C#N)c(C)n1Cc1ccccc1,2.2154,0.28247515726576905,2.3224907,0.10709069213867206
485,COc1cccc(C2=Nc3nnnn3[C@H](c3cccc([N+](=O)[O-])c3)C2)c1,2.7038,0.2780901852607016,2.857282,0.15348192329406718
486,C[C@@H]1C[C@H]1NC(=O)c1coc(Br)c1,2.1803,0.28637636413334283,2.8074694,0.6271693679809571
487,Cc1ccc(N2C(=O)CCC2=O)cc1NC(=O)c1cccc2[nH]ccc12,3.3820200000000007,0.2691501285568502,3.6247938,0.24277376792907646
488,C[NH+](C)[C@H](CNc1nc(CN2CCOCC2)nc2sc3c(c12)CCC3)c1cccs1,2.3714000000000013,0.286021665311392,2.2124126,-0.15898740425109992
489,Cc1ccc(CNC(=O)c2cc(OCc3ccccc3)no2)cc1,3.492020000000002,0.26365287857446074,3.8334842,0.341464172821043
490,CCNC(=O)[C@@H]1CCCN1C(=O)c1ccc(C)cc1,1.7357199999999997,0.2689169564728682,1.9971285,0.2614084866333011
491,COc1ccc(Cc2noc(-c3ccc(N4CCC[C@@H](OC)C4)nc3)n2)cc1,3.3462000000000014,0.2674689087009594,3.3575165,0.011316527175901925
492,CC(=O)Nc1ccc(/C=C(\C#N)C(=O)Nc2cccc(C)c2)cc1,3.499100000000002,0.26052588324033343,3.5648692,0.06576916542053013
493,O=C(Nc1nc2c(s1)CN(S(=O)(=O)c1cccnc1)CC2)NC1CCCC1,2.3492000000000006,0.2731996058336953,2.5484273,0.19922734336852965
494,C[NH2+]C1CCC(Nc2c(C#N)cnc3ccccc23)CC1,2.0227800000000005,0.29513056598565063,1.793318,-0.22946196678161668
495,C[C@H](NC(=O)c1cccs1)C(=O)N1CCc2c(sc(N)c2C#N)C1,1.9666800000000002,0.2816902457416444,1.9355738,-0.03110618370056173
496,Cc1cc(C)c2c(-n3cccc3)nn(CCCC(=O)Nc3ccc(Br)cc3F)c2n1,5.159340000000004,0.2696325331280733,4.6999445,-0.45939550384521866
497,O=C(NCCn1cccn1)c1csc(-c2cccs2)n1,2.498100000000001,0.27783656983081934,2.601394,0.10329393806457432
498,N#C/C(=C/c1ccc(Cl)cc1)c1nc2ccccc2s1,5.013880000000003,0.28823358053939563,5.517746,0.5038659716796845
499,COc1cc(C(=O)N2CCN(c3ccc(OC)c(F)c3)CC2)ccc1C,3.1137200000000016,0.2649627800920918,3.3192747,0.2055546639251693
500,CC(C)(O)CC[NH2+]Cc1cccc2c1OCO2,0.6397,0.2949582568100363,0.57414764,-0.06555235834121709
501,CC[C@@H]1CCC[C@@H](NC(=O)CNC(=O)C(C)(C)C)C1,2.2337,0.29099514469520404,2.4047167,0.17101673011779805
502,CC[C@@H](C)[C@H]([NH3+])C(=O)Nc1cc(Br)ccc1O,1.7497999999999996,0.2895955276607233,1.672994,-0.0768059823989864
503,C[C@H](NCCc1n[nH]c(-c2ccco2)n1)c1nc2c(s1)CCCC2,3.293300000000002,0.2777794573908452,3.1662328,-0.1270671756744406
504,C[C@@H](C(=O)NC(C)(C)C)N1CCc2c(cccc2N2CCOC2=O)C1,2.3045,0.2785022461479661,2.2207403,-0.08375968170166015
505,COc1cc(F)cc(CNC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)c1,2.6842000000000006,0.26307621983495383,2.5789351,-0.10526485366821348
506,CCNC(=O)C[NH+]1CCC(CN2CCOCC2)CC1,-1.2503999999999953,0.2930453313467109,-1.3041404,-0.05374044857025617
507,CCCCOc1ccc(C(=O)Nc2cccc(S(C)(=O)=O)c2)cc1,3.521300000000002,0.2676448949667378,3.6436317,0.12233169670104793
508,Cc1ccccc1C(=O)Nc1cc(-c2ccsc2)no1,3.963820000000002,0.26469428018749686,4.067608,0.10378787963866998
509,CCNC(=O)c1ccc(CNC(=O)N2CCC(OC)CC2)cc1,1.7567000000000002,0.2661926874795172,1.9997048,0.24300483779907212
510,COc1ccc(CNC(=O)/C(C#N)=C\c2cccc3c2OCCCO3)cc1,3.079880000000002,0.26480964242859406,2.8108704,-0.26900959098816113
511,COc1cccc2c1OC[C@H](NC(=O)/C=C/C(C)(C)C)C2,2.717200000000001,0.2811602068278114,2.8074048,0.09020475654601956
512,NC(=O)[C@@H]1CCC[NH+](CCCNC(=O)C2CCOCC2)C1,-1.3004999999999955,0.2936620883652136,-1.2474439,0.0530560855865434
513,O=C(CNc1ccccc1C[NH+]1CCC(CO)CC1)N1CCOCC1,-0.2554999999999985,0.2773710588607635,-0.41823766,-0.16273765635490567
514,CC[C@]1(C)CN(c2cc(C)cc(F)c2)CC[NH2+]1,1.6862199999999998,0.3037672060447738,1.2727797,-0.41344029685974104
515,Cc1cccc(NC(=O)C(=O)NCC2CCN(c3ncccn3)CC2)c1,1.7563199999999992,0.27251249804897354,1.7551572,-0.0011627677154533167
516,Cc1nn(C)cc1CN(C)[C@H](C)[C@@H](C)c1ccc(Cl)cc1,4.005920000000003,0.2873083839488746,3.9849386,-0.020981378479007162
517,Clc1ccccc1C#CCN1CCOC[C@@H]1C1CC1,2.8023000000000007,0.3002531039392269,2.8562634,0.05396339912414483
518,CCOc1cccc([C@H]2Nc3c(C)cc(C)cc3[C@H]3OCCC[C@@H]23)c1OC,5.345240000000004,0.29054876176169386,4.684666,-0.6605738432312052
519,COc1cccc(NC(=O)c2cc3c(s2)-c2ccc(Cl)cc2S(=O)(=O)C3)c1,4.6167000000000025,0.27403431860253175,4.72545,0.10875003890990964
520,CN(C(=O)C[C@H]1CCS(=O)(=O)C1)C1c2ccccc2-c2ccccc21,3.039600000000002,0.27949973711051246,3.5492132,0.5096131710052472
521,Cc1ccc(OCC(=O)Nc2cccc(-c3nnn[n-]3)c2)cc1,1.8217199999999996,0.2682381468042562,2.0514529,0.22973287513732954
522,Cc1ccc(NC(=O)C2CC2)cc1NC(=O)[C@H]1CCC[NH+]1Cc1ccccc1,2.5295199999999998,0.2738805730787353,2.6843026,0.15478256843566918
523,C[C@H]1[C@@H](c2ccccc2)OC[C@@H](C)N1Cc1cn(C)nc1-c1cccnc1,3.832600000000003,0.2854846743811217,2.9243667,-0.9082332874298125
524,COC(=O)c1sc(NC(=S)NC(=O)c2ccc3c(c2)OCO3)c(C#N)c1C,2.5703000000000005,0.28000116311677864,2.5666354,-0.0036646297454838717
525,Cc1ccc(CNS(=O)(=O)c2ncn(C)c2Cl)c(N(C)C)c1,1.9264199999999998,0.27942154768422667,1.6536953,-0.27272465507507304
526,COc1ccc(N2C(=O)c3ccccc3N[C@@H]2c2ccccn2)cc1,3.8613000000000017,0.273483249888155,3.6864297,-0.17487026100158864
527,COc1ccc(CCN2C(=O)N(C)C(=O)C23CC[NH+](C[C@@H]2CC=CCC2)CC3)cc1,1.9055000000000002,0.2763970647339553,1.643813,-0.26168698596954365
528,Cc1ncccc1NC(=O)OCCO,0.9308199999999998,0.294576342479191,0.96836805,0.03754805343627954
529,CCC[C@H](C)N(CC)C(=O)c1cc(-c2cncnc2)nc2c(C)c(C)ccc12,4.959340000000005,0.27963878077967624,4.5813446,-0.3779953955078179
530,Cc1cc(-n2cncn2)ccc1C(=O)NCC(C1CC1)C1CC1,2.741720000000001,0.2877737425221141,2.7345808,-0.007139244766236175
531,O=C1C[C@@H](N2CCN(c3cccc[nH+]3)CC2)C(=O)N1c1ccccc1,0.9548000000000001,0.28434048643374293,1.0709063,0.11610628147125235
532,C[C@H]([NH2+][C@@H](C)[C@H](C)c1ccccc1)C(=O)OC(C)(C)C,2.4722,0.2927315867165198,2.2644506,-0.20774944992065425
533,Oc1ccc(Br)cc1CN1C[C@H]2C[NH+]3CCCC[C@@H]3[C@@H]2C1,1.6536999999999995,0.29713417161215455,1.8380461,0.18434607391357472
534,CCOc1cc(C)ccc1NC(=O)Cc1cn2ccsc2n1,3.2841200000000015,0.26236110774521987,3.7034814,0.41936143577575535
535,O=C([O-])CNC(=O)C1CCC(Cn2cnc3ccccc3c2=O)CC1,0.06900000000000062,0.2962852220441582,-0.051552176,-0.12055217647552552
536,CCOc1ccc(N2C[C@@H](C)Cn3c2nc2c3c(=O)n(CC(=O)OC)c(=O)n2C)cc1,1.2561999999999995,0.28027777280879684,0.94645095,-0.3097490512847896
537,C[C@H]1CCC[C@H](C)C1NC(=O)Nc1ccc2c(c1)oc(=O)n2C,3.077700000000001,0.27796760146449545,3.1223812,0.04468121032714745
538,COC(=O)C(C)(C)[C@@H]1CCC[NH+](CCCF)C1,0.8401000000000001,0.30054631237606255,0.7587961,-0.08130390415191657
539,Cc1ccc(C)c(CC(=O)c2ccc(F)c(F)c2F)c1,4.146140000000003,0.28945714084723695,3.636368,-0.509771963729861
540,Cc1cc(=O)n2nc(NCCSc3ccccc3)sc2n1,2.6636200000000008,0.2722590162337572,3.1167667,0.453146691207885
541,Cc1cc(OCC(=O)NNC(=O)COc2cccc(F)c2)ccc1Cl,2.3927199999999997,0.2627311169967399,2.442543,0.049823029785156514
542,CCSc1ccc(/C([O-])=N/S(=O)(=O)c2cccs2)cn1,1.7509000000000003,0.28667355170807324,2.025299,0.27439907226562466
543,Cc1ccc(C(=O)Nc2cc(C#N)ccc2Cl)cc1,3.772400000000002,0.26727137920864596,3.955632,0.18323197135925096
544,Cc1ccc(NCc2nc([C@@H](C)OCC(C)C)no2)c(Br)c1,4.486220000000004,0.27598842137075424,4.1382623,-0.34795772811890036
545,C/C(=N\Nc1nnc(SCC(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)[nH]1)c1ccccc1,4.147000000000002,0.27032577951498343,3.754501,-0.3924988956451436
546,CC(=O)C[C@H]1CCCCCN1C(=O)CCC(C)C,3.172900000000002,0.2974681387563169,3.0279162,-0.1449838069915792
547,CO[C@@H](C(=O)NC[C@H]1CN(C)CCO1)c1ccccc1,0.8209000000000004,0.28543016339461386,0.8505405,0.029640518760680745
548,COc1cccc(-c2cc(C(=O)Nc3ccn(Cc4ccc(C)cc4)n3)no2)c1,4.155720000000002,0.2606223402979985,3.7713716,-0.38434839698791734
549,CN1CCc2cc([C@H](CNC(=O)Nc3ccc(F)cc3)N3CC[NH+](C)CC3)ccc21,1.5111000000000008,0.2724245154086784,1.4672029,-0.043897098159790815
550,CC1(C)CSC[C@@](O)(c2ccccc2OC(F)(F)F)C1,3.935900000000003,0.3063552323046483,3.32813,-0.6077699932098417
551,CCCCC(=O)Nc1ccc(NC(=O)C(C)C)cc1OC,3.418400000000002,0.2760077238435413,3.3328636,-0.08553643074035833
552,CC(C)[C@@H]([NH2+]CCN1CCN(c2ncccn2)CC1)c1ccccc1,1.5593000000000008,0.27851458148361563,1.5238068,-0.035493189620972476
553,C[C@@H]1CC(C(=O)Nc2ccc(-n3cccn3)cc2C(F)(F)F)C[C@@H](C)O1,4.033200000000003,0.28251195180129507,3.4812741,-0.5519258720397975
554,Cc1sc2nc(-c3cccs3)nc(N3CCN[C@@H](C(N)=O)C3)c2c1C,2.30014,0.28207042319857173,2.4980538,0.1979137891387941
555,CCOC(=O)C1=C(C)O[C@@]2(O)c3ccccc3C(=O)[C@]12O,0.6263999999999998,0.3185963444197055,1.6699407,1.0435407100677492
556,O=C(Nc1ccc(I)cc1)c1cccc(-n2cnnc2)n1,2.5191999999999997,0.2703419207188297,2.4224598,-0.09674015922546353
557,[NH3+]C1(CC(=O)NCCCN2CCc3ccccc32)CCC1,1.1101000000000005,0.2815172723824323,1.0942755,-0.015824525451660687
558,C[C@@H](CNC(=O)C(=O)Nc1cc(C#N)ccc1Cl)Oc1ccccc1,2.73388,0.26126854394512433,2.6507843,-0.08309574592590341
559,CN(CC[NH+]1CCCC1)Cc1[nH]cc(-c2ccccc2)[nH+]1,0.606300000000002,0.28543905411117926,-0.026786804,-0.6330868041992207
560,Cn1nc(C2CCC2)cc1NC(=O)N[C@H](C(N)=O)C(C)(C)C,1.7090999999999998,0.28517881540577456,1.8093226,0.10022259559631364
561,CC[C@H]1CCCC[NH+]1C[C@@H]1[C@H](NC)C(C)(C)OC1(C)C,1.6254000000000013,0.3041735330434927,1.3485069,-0.2768930725097669
562,CCCCO[C@@H]1CCC[C@]([NH2+]CC)(C(N)=O)C1,0.5531000000000011,0.29716003180347556,0.33951074,-0.21358926115036125
563,C[C@H](O)CC[NH+](C)C/C=C/c1ccco1,0.5784,0.29346906555100205,0.20923337,-0.36916662659645083
564,O=C(Nc1nc(-c2cccc(F)c2)cs1)c1csc(-c2nc[nH]n2)n1,3.443100000000001,0.2734576291051943,3.239265,-0.2038350349426281
565,Cc1ccc[n+](C)c1C[C@H]1C([N+](=O)[O-])=CN=C2N=CNN21,0.06682000000000016,0.3266685128168083,0.53165424,0.46483423870086654
566,COC(=O)c1n[nH]c2ccc(NC(=O)Nc3cnn(CC(C)C)c3)cc12,2.846000000000001,0.2757371289308587,2.8305595,-0.015440507888794919
567,O/C(CC1CCCCC1)=N\c1nc(-c2c[nH]c3ccccc23)cs1,5.849800000000004,0.2848576988009458,5.0460153,-0.8037847373962439
568,CCCC[NH+](C[C@H]1CC[C@@H]2CCCC[C@@H]2[NH2+]1)C1CC1,1.1184000000000007,0.29694095714018676,1.0147228,-0.10367717590332104
569,CN(C(=O)c1ccc(-n2ccnn2)cc1)c1ccnn1C,1.2773999999999996,0.277937661781008,1.3978381,0.12043811569213903
570,O=C(Nc1cccc(-n2cccn2)c1)[C@H]1CCCN1C(=O)c1cscn1,2.5721000000000007,0.2703131408715214,2.527179,-0.0449209972381599
571,O=C1C[C@@H](C(=O)Nc2ccc3[nH]ccc3c2)c2ccccc2N1,3.232400000000001,0.2748427669108714,3.897436,0.6650359035491933
572,CCCn1ccc2cc(NC(=O)C(=O)N[C@H](C)Cc3cccs3)ccc21,3.798700000000002,0.26751882076667116,3.6505096,-0.14819040412903028
573,CCc1ccc(CN(C)C(=O)NC[C@@H]2CCCN(c3ncccn3)C2)cc1,3.0970000000000013,0.2679568958276655,2.8093479,-0.28765213203430307
574,CCn1cc(C(=O)NCCC[NH+]2CCN(c3ncccn3)CC2)cn1,-0.7819999999999969,0.2885900902868715,-0.9169328,-0.1349328212738068
575,C[NH+](C)[C@@H](CNC(=O)NC1CCC(C)(C)CC1)c1ccco1,1.7331999999999996,0.2824620311621861,1.6531028,-0.0800972444534298
576,NC(=O)[C@@H]1CCCN1C(=O)c1cc(Cl)c[nH]1,0.7579999999999996,0.2773661532852054,0.647846,-0.11015401649475054
577,Cc1cc(C)n(CCCNC(=O)CN2CC[C@@]3(CCC2=O)CC(=O)c2ccccc2O3)n1,2.4229399999999996,0.27108473547813006,1.5654198,-0.8575202068710324
578,C[C@@H](C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1)N1CCc2cc(F)ccc2C1,2.3806000000000003,0.27089570247775646,2.5280817,0.14748165550231906
579,N#CCCN(CCC(F)(F)F)C(=O)c1ccc(Cl)c(Cl)c1,4.301680000000003,0.2923107335255359,4.3707604,0.06908044082641318
580,O=C(Cn1nnc2ccccc2c1=O)Nc1ccc(F)cc1,1.5692999999999997,0.263592177539325,2.0207424,0.45144241638183624
581,Cc1c([C@@H]2CC(=O)NC(=O)[C@@H]2CC(C)C)cnn1C,1.5209199999999996,0.2975561708378755,1.6219466,0.10102657325744668
582,COc1ccc(N2C[C@H](C(=O)Nc3ccccc3-c3nc(-c4ccccc4)no3)CC2=O)cc1,4.403800000000003,0.26319387139412276,3.9477286,-0.4560713661193878
583,Cc1ccc(N(CC(=O)N[C@@H]2C[C@@H]3CC[C@H]2C3)S(C)(=O)=O)cc1C,2.3742400000000004,0.2874928628905929,2.447009,0.07276908660888637
